Month,WeekOfMonth,DayOfWeek,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,Age,Fault,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Sport - Liability,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability,FraudFound_P
3,4,7,1,5,3,5,0,54.0,1,2,13,400,4,4,3,0,8,6,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,3,6,1,3,9,5,0,21.0,0,1,12,400,1,4,3,2,5,3,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,4,4,0,4,5,5,0,40.700331125827816,1,5,6,400,2,4,3,0,0,0,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,5,2,0,5,11,1,0,45.0,0,1,15,400,4,4,3,0,6,5,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,2,0,4,2,1,1,35.0,1,1,6,400,4,4,3,2,6,4,0,0,1,4,0,0,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,4,2,1,5,2,4,0,40.0,0,2,3,400,2,4,3,2,7,5,0,0,1,2,0,0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,2,7,1,1,8,3,0,55.0,0,5,9,400,1,4,3,1,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
12,3,3,1,5,1,5,0,30.0,0,1,8,400,3,4,3,0,6,4,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,3,1,1,5,8,4,1,31.0,1,1,9,400,2,4,3,1,5,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,5,1,1,1,1,5,0,43.0,1,2,4,500,2,4,3,1,7,5,0,0,1,0,3,1,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1,2,1,2,2,1,0,46.0,1,2,2,400,2,4,3,0,8,6,1,1,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,3,1,1,2,10,3,1,51.0,1,3,5,400,1,4,3,1,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,2,2,0,3,4,4,0,44.0,0,0,16,400,3,4,3,0,7,5,0,0,1,4,0,2,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,1,3,1,3,3,1,0,35.0,1,1,9,400,3,4,3,2,7,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12,2,5,1,5,1,5,0,39.0,1,3,3,400,1,4,3,3,7,5,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,2,7,1,2,4,2,0,33.0,0,1,7,400,4,4,3,2,6,4,0,0,1,1,0,2,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,2,7,1,3,3,3,1,34.0,1,1,6,400,4,4,3,2,6,4,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,2,6,1,1,10,2,1,27.0,1,1,12,400,4,4,3,0,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,1,1,5,1,4,0,49.0,0,1,1,400,2,4,3,1,8,6,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,2,6,1,3,10,2,0,27.0,1,1,6,400,2,4,3,0,5,4,0,0,1,2,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,4,3,1,4,2,4,0,28.0,0,1,1,400,3,4,3,2,6,4,0,0,1,1,0,0,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,7,1,3,4,3,1,28.0,1,1,10,400,1,4,3,3,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,6,1,1,3,1,0,41.0,1,5,12,400,3,4,3,0,7,5,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
10,3,7,1,1,10,4,0,55.0,1,1,11,400,3,4,3,1,7,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12,5,3,1,5,1,3,0,37.0,1,1,14,400,3,4,3,3,7,5,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,3,5,1,2,9,3,0,51.0,0,1,4,400,2,4,3,2,8,6,1,0,1,1,4,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,5,3,1,5,6,1,0,31.0,0,3,15,400,1,4,3,1,6,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,1,4,0,4,10,1,0,58.0,0,2,3,400,2,4,3,1,8,7,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,3,3,1,4,3,5,0,49.0,0,2,8,400,3,4,3,2,8,6,1,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,5,2,1,2,4,1,0,28.0,1,5,4,400,4,4,3,0,5,4,1,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9,4,4,0,4,9,4,0,42.0,0,1,8,400,1,4,3,3,7,5,0,0,1,0,0,0,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8,3,6,1,2,1,2,0,36.0,1,2,14,400,1,4,3,1,7,5,0,0,1,0,0,0,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,4,1,1,2,6,2,0,33.0,1,1,9,400,4,4,3,3,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,2,7,1,1,12,2,0,22.0,1,1,16,400,3,4,3,3,5,3,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,1,2,1,3,7,1,0,62.0,1,3,9,400,3,4,3,2,8,7,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,3,7,1,1,9,3,1,53.0,1,0,5,400,2,4,3,2,7,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,3,5,1,2,6,4,0,66.0,1,0,13,700,3,4,3,1,7,8,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,3,3,1,4,1,3,1,21.0,1,2,15,400,1,4,3,1,5,3,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,1,1,2,1,3,0,38.0,1,5,3,400,4,4,3,2,7,5,0,0,1,2,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11,3,7,1,2,11,4,0,35.0,1,1,5,400,4,4,3,2,6,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,4,6,0,5,12,1,0,67.0,1,2,13,400,2,4,3,1,7,8,0,0,1,4,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9,4,2,1,3,9,5,1,62.0,1,1,3,400,3,4,3,3,8,7,0,0,1,1,0,0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4,2,6,0,2,4,2,0,39.0,0,1,4,400,3,4,3,2,8,5,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,4,1,5,2,2,0,30.0,1,1,1,400,3,4,3,0,7,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,4,1,0,2,2,4,0,40.0,1,1,7,400,2,4,3,0,7,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,4,1,1,3,3,1,0,29.0,1,1,9,400,4,4,3,0,7,4,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,2,3,0,4,8,2,0,41.0,1,2,3,400,1,4,3,3,7,5,0,0,1,2,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,1,2,1,4,10,3,0,59.0,1,3,7,400,1,4,3,3,8,7,0,0,1,0,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,2,1,1,3,9,4,0,26.0,1,1,1,400,3,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,5,5,0,4,8,1,0,36.0,1,2,14,400,2,4,3,2,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,1,6,0,2,6,2,0,23.0,1,2,1,400,2,4,3,1,6,3,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,2,6,1,4,8,4,0,37.0,1,0,13,400,1,4,3,0,8,5,0,0,1,0,4,1,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,2,1,1,2,8,2,0,37.0,1,1,4,400,2,4,3,0,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2,3,1,4,2,2,0,54.0,1,1,6,400,1,4,3,1,8,6,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,2,6,0,1,8,3,1,43.0,1,1,6,400,1,4,3,2,6,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,5,5,1,5,8,2,1,27.0,1,1,15,400,1,4,3,1,6,4,0,0,1,1,0,0,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12,3,7,1,3,4,1,0,50.0,1,5,1,400,1,4,3,0,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,3,1,2,1,2,0,29.0,1,2,6,400,3,4,3,2,6,4,0,0,1,0,4,1,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11,1,3,1,1,11,2,0,51.0,1,1,8,400,4,4,3,0,8,6,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,5,2,1,4,11,1,0,57.0,0,0,1,400,3,4,3,0,8,7,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12,4,2,1,2,12,4,0,46.0,1,1,11,400,4,4,3,3,8,6,0,0,1,4,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,3,1,3,4,2,0,28.0,1,1,5,400,1,4,3,0,2,4,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,1,5,1,2,9,2,0,41.0,1,1,10,400,3,4,3,1,8,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12,5,3,1,1,1,1,1,27.0,1,1,8,400,3,4,3,2,6,4,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,4,5,1,6,12,4,1,29.0,1,1,7,400,4,4,3,0,5,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,2,1,5,2,1,0,29.0,1,1,11,400,2,4,3,1,6,4,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,4,2,0,2,3,5,0,46.0,1,1,3,400,4,4,3,3,6,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,5,2,0,2,7,1,0,51.0,1,1,8,500,1,4,3,2,7,6,0,0,1,4,3,0,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,1,3,0,2,12,2,0,51.0,0,2,8,400,1,4,3,0,8,6,0,0,0,1,0,0,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,2,2,1,3,9,4,0,32.0,0,1,10,400,4,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,4,1,1,3,3,1,0,61.0,0,1,15,400,1,4,3,0,8,7,0,0,1,2,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,5,3,1,3,8,5,0,39.0,1,5,12,500,4,4,3,1,7,5,0,0,1,1,3,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1,1,1,1,1,2,0,44.0,1,2,9,400,1,4,3,0,7,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,3,1,0,3,7,3,0,52.0,1,2,5,400,3,4,3,0,8,6,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,3,3,1,3,11,3,1,43.0,1,0,8,700,2,4,3,2,7,5,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,4,5,1,1,7,4,0,53.0,1,1,11,400,3,4,3,2,7,6,0,0,1,0,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,3,5,1,2,7,3,0,51.0,1,1,11,400,1,4,3,1,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,4,0,4,4,1,0,48.0,1,2,3,400,2,4,3,3,7,6,0,0,1,0,4,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,1,2,1,3,10,1,0,50.0,0,1,6,400,3,4,3,2,8,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,1,6,1,3,4,1,0,28.0,1,2,12,400,1,4,3,3,6,4,0,0,1,4,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,3,7,1,1,3,4,0,34.0,0,1,1,400,3,4,3,1,6,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,2,4,1,4,10,3,0,37.0,0,2,10,400,4,4,3,1,8,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,3,7,1,5,9,4,0,29.0,1,1,6,400,3,2,3,0,6,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11,2,2,1,3,11,2,0,38.0,1,2,3,400,1,4,3,3,6,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,2,5,1,2,6,3,0,40.700331125827816,1,5,4,400,4,4,3,2,0,0,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,2,1,3,2,1,0,40.700331125827816,1,5,13,400,4,4,3,1,0,0,0,0,1,0,0,0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,2,2,1,3,10,2,0,39.0,1,1,9,400,4,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,4,7,1,1,4,4,0,30.0,1,2,6,400,3,4,3,0,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,1,1,1,1,7,1,0,29.0,1,1,11,400,2,4,3,3,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,4,5,1,1,7,4,1,51.0,1,1,13,400,4,4,3,3,7,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,1,6,1,3,9,1,0,52.0,1,2,2,400,1,4,3,0,8,6,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,1,5,1,1,6,4,1,18.0,1,1,12,400,4,4,3,2,3,2,0,0,1,2,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,5,5,1,4,8,5,0,35.0,1,2,12,400,3,4,3,2,6,4,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,4,7,1,3,6,2,0,50.0,1,1,10,700,1,4,3,0,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,5,1,2,3,3,0,32.0,1,1,12,400,1,4,3,0,6,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,3,3,1,2,7,4,0,35.0,0,1,5,400,4,4,3,1,6,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,2,1,1,1,10,3,1,29.0,0,1,5,400,2,4,3,0,5,4,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,2,5,1,5,11,3,0,27.0,1,1,12,400,2,4,3,2,6,4,0,0,1,2,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
6,1,7,1,1,6,1,0,28.0,1,2,7,400,3,4,3,2,6,4,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,4,4,1,3,7,3,0,74.0,0,2,15,400,3,2,3,0,8,8,0,0,1,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
